shot_angle,shot_distance,keeper_angle,keeper_scope,keeper_scope_angle,keeper_distance,is_penalty,is_freekick,is_openplay,nearest_player_distance,blocking_players_count,blocking_player_mean_distance,teammates_count,keep_angle_by_shot_angle,scope_angle_by_shot_angle,body_part,season,is_goal
27.15,15.81,13.86,2.04,16.35,13.6,False,False,True,2.83,2,2.995,0,0.5104972375690607,0.6022099447513813,Left Foot,2011/2012,False
56.55,7.28,24.66,1.092,16.44,7.28,False,False,True,1.41,3,4.083333333333333,0,0.4360742705570292,0.29071618037135283,Head,2011/2012,False
19.25,22.8,11.5,3.1319999999999997,16.38,20.88,False,False,True,4.0,2,6.53,0,0.5974025974025974,0.8509090909090908,Right Foot,2011/2012,False
23.5,14.14,6.48,1.5450000000000002,8.48,10.3,False,False,True,2.24,6,9.895,1,0.27574468085106385,0.36085106382978727,Right Foot,2011/2012,False
12.64,27.66,6.67,3.9375,13.16,26.25,False,False,True,3.61,1,3.61,0,0.5276898734177214,1.0411392405063291,Left Foot,2011/2012,False
19.64,21.02,10.46,2.8185,15.52,18.79,False,False,True,11.7,2,12.37,0,0.5325865580448066,0.790224032586558,Right Foot,2011/2012,False
17.67,21.63,15.13,3.093,13.4,20.62,False,False,True,2.24,3,7.73,2,0.8562535370684776,0.7583474816072439,Left Foot,2011/2012,False
13.09,27.8,8.13,3.8714999999999997,14.02,25.81,False,False,True,-1,0,-1,0,0.6210847975553858,1.0710466004583652,Right Foot,2011/2012,False
13.94,17.49,8.33,1.7489999999999999,8.97,11.66,False,False,True,12.21,2,13.605,0,0.5975609756097561,0.6434720229555237,Left Foot,2011/2012,False
12.79,30.53,7.31,4.167,14.84,27.78,False,False,True,7.21,2,13.040000000000001,1,0.5715402658326818,1.1602814698983581,Left Foot,2011/2012,False
28.47,13.89,18.43,1.9559999999999997,14.52,13.04,False,False,True,3.61,1,3.61,0,0.6473480857042501,0.5100105374077977,Right Foot,2011/2012,False
44.22,9.49,26.9,1.281,16.03,8.54,False,False,True,1.0,1,1.0,0,0.608322026232474,0.3625056535504297,Head,2011/2012,False
17.97,9.49,12.53,0.948,5.54,6.32,False,False,True,-1,0,-1,0,0.6972732331663885,0.3082915971062883,Head,2011/2012,True
28.07,16.0,18.43,1.9559999999999997,17.02,13.04,False,False,True,1.0,2,4.625,0,0.6565728535803349,0.6063412896330602,Left Foot,2011/2012,False
26.16,11.4,5.06,1.383,13.12,9.22,False,False,True,3.16,4,8.76,0,0.19342507645259938,0.5015290519877675,Head,2011/2012,True
21.74,18.36,10.79,2.214,15.12,14.76,False,False,True,3.61,1,3.61,0,0.4963201471941122,0.6954921803127875,Left Foot,2011/2012,False
15.31,27.86,4.75,3.9375,16.29,26.25,False,True,False,12.17,5,12.722,0,0.310254735467015,1.0640104506858261,Right Foot,2011/2012,False
15.57,28.64,8.44,4.149,16.68,27.66,False,False,True,5.39,1,5.39,0,0.542068079640334,1.071290944123314,Right Foot,2011/2012,False
18.8,23.09,8.18,3.276,16.44,21.84,False,False,True,7.07,2,8.46,1,0.4351063829787234,0.874468085106383,Left Foot,2011/2012,False
17.1,23.71,6.73,3.4244999999999997,15.05,22.83,False,False,True,4.12,1,4.12,0,0.3935672514619883,0.8801169590643274,Right Foot,2011/2012,False
39.7,11.05,20.45,1.6575,17.0,11.05,True,False,False,-1,0,-1,0,0.5151133501259445,0.4282115869017632,Left Foot,2011/2012,False
14.19,24.84,0.0,3.3705,14.55,22.47,False,False,True,5.0,2,8.905000000000001,1,0.0,1.025369978858351,Left Foot,2011/2012,False
25.42,10.82,0.0,1.1715,13.27,7.81,False,False,True,2.24,2,4.035,0,0.0,0.522029897718332,Right Foot,2011/2012,False
14.76,27.29,8.05,3.7589999999999995,15.08,25.06,False,False,True,3.61,3,11.770000000000001,0,0.5453929539295393,1.0216802168021681,Right Foot,2011/2012,False
53.13,7.62,52.13,1.209,8.66,8.06,False,False,True,-1,0,-1,0,0.9811782420478072,0.1629964238659891,Right Foot,2011/2012,False
16.45,24.19,13.53,3.453,14.21,23.02,False,False,True,11.18,1,11.18,0,0.8224924012158055,0.8638297872340427,Left Foot,2011/2012,False
12.67,36.01,7.91,4.95,17.06,33.0,False,False,True,8.0,2,13.055,1,0.6243093922651933,1.346487766377269,Right Foot,2011/2012,False
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2011/2012,True
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Left Foot,2011/2012,False
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2011/2012,True
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2011/2012,True
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2011/2012,True
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2011/2012,True
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Left Foot,2011/2012,False
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Left Foot,2011/2012,True
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2011/2012,False
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2011/2012,True
18.37,22.85,8.56,3.4275,15.76,22.85,False,False,True,-1,0,-1,0,0.4659771366358193,0.8579205225911812,Right Foot,2010/2011,False
21.52,21.02,10.53,3.0029999999999997,17.04,20.02,False,False,True,2.24,2,3.18,0,0.4893122676579926,0.79182156133829,Left Foot,2010/2011,False
15.95,17.2,6.97,2.04,10.23,13.6,False,False,True,-1,0,-1,0,0.4369905956112853,0.6413793103448276,Left Foot,2010/2011,False
45.0,8.94,29.74,1.209,14.92,8.06,False,False,True,-1,0,-1,0,0.6608888888888889,0.33155555555555555,Left Foot,2010/2011,False
18.88,23.54,10.31,3.384,16.66,22.56,False,False,True,3.0,1,3.0,0,0.5460805084745763,0.8824152542372882,Right Foot,2010/2011,False
15.46,21.21,6.63,2.865,12.67,19.1,False,False,True,-1,0,-1,0,0.42884864165588615,0.8195342820181112,Right Foot,2010/2011,False
24.94,16.55,13.47,2.148,15.57,14.32,False,False,True,-1,0,-1,0,0.5400962309542903,0.6242983159582999,Right Foot,2010/2011,True
14.87,29.83,6.74,4.329,16.58,28.86,False,False,True,10.2,1,10.2,0,0.453261600537996,1.1149966375252185,Right Foot,2010/2011,False
28.83,15.3,12.56,1.9725,16.87,13.15,False,False,True,-1,0,-1,0,0.4356573014221298,0.5851543531044052,Right Foot,2010/2011,True
16.04,25.06,10.98,3.4979999999999998,14.74,23.32,False,False,True,3.61,1,3.61,0,0.6845386533665836,0.9189526184538654,Right Foot,2010/2011,False
14.13,32.14,7.5,4.5225,16.98,30.15,False,False,True,9.06,1,9.06,0,0.5307855626326964,1.2016985138004246,Right Foot,2010/2011,False
75.96,5.1,30.96,0.44999999999999996,17.06,3.0,False,False,True,1.0,1,1.0,0,0.40758293838862564,0.22459189046866773,Left Foot,2010/2011,False
16.83,27.02,6.34,3.9,17.06,26.0,False,False,True,11.05,5,14.107999999999999,0,0.37670825906120026,1.0136660724896018,Right Foot,2010/2011,False
20.85,21.38,8.53,3.033,16.88,20.22,False,False,True,3.16,2,5.08,0,0.4091127098321342,0.8095923261390886,Right Foot,2010/2011,False
13.74,15.65,8.43,1.341,7.81,8.94,False,False,True,-1,0,-1,0,0.6135371179039301,0.5684133915574964,Right Foot,2010/2011,False
24.88,17.09,3.49,2.442,16.79,16.28,False,False,True,3.16,4,10.725,1,0.14027331189710612,0.6748392282958199,Left Foot,2010/2011,False
17.27,26.17,6.78,3.7619999999999996,17.01,25.08,False,False,True,10.05,1,10.05,0,0.39258830341632894,0.9849449913144182,Left Foot,2010/2011,True
22.83,15.62,13.37,2.04,13.94,13.6,False,False,True,-1,0,-1,0,0.5856329391151993,0.6106000876040298,Left Foot,2010/2011,False
57.99,6.4,18.43,0.474,16.22,3.16,False,False,True,1.0,1,1.0,0,0.3178134161062252,0.27970339713743747,Right Foot,2010/2011,False
16.35,26.93,6.91,3.8565,16.62,25.71,False,False,True,10.05,1,10.05,0,0.4226299694189602,1.0165137614678899,Right Foot,2010/2011,False
16.24,28.02,5.89,4.0605,17.02,27.07,False,False,True,10.05,4,13.6725,1,0.3626847290640394,1.0480295566502464,Right Foot,2010/2011,False
21.37,20.62,9.03,2.9130000000000003,16.72,19.42,False,False,True,6.71,1,6.71,1,0.4225549836218998,0.7824052409920448,Right Foot,2010/2011,True
18.96,22.47,10.45,3.1785,16.16,21.19,False,False,True,9.49,1,9.49,0,0.5511603375527425,0.8523206751054851,Right Foot,2010/2011,False
18.96,22.47,12.05,3.093,15.8,20.62,False,False,True,3.61,2,6.335,0,0.635548523206751,0.8333333333333334,Left Foot,2010/2011,False
11.03,37.58,7.13,4.695,15.35,31.3,False,False,True,-1,0,-1,0,0.6464188576609248,1.3916591115140526,Right Foot,2010/2011,False
11.44,23.02,0.0,2.9775,11.37,19.85,False,False,True,-1,0,-1,0,0.0,0.9938811188811189,Right Foot,2010/2011,False
29.74,10.0,4.97,0.96,13.47,6.4,False,False,True,-1,0,-1,0,0.16711499663752521,0.4529253530598521,Right Foot,2009/2010,False
9.8,36.24,3.72,5.1315,13.62,34.21,False,False,True,-1,0,-1,0,0.3795918367346939,1.3897959183673467,Right Foot,2009/2010,False
17.5,25.0,8.68,3.276,16.44,21.84,False,False,True,10.2,1,10.2,0,0.496,0.9394285714285715,Right Foot,2009/2010,False
43.6,10.0,21.8,1.3499999999999999,17.06,9.0,False,False,True,1.0,2,2.3049999999999997,0,0.5,0.3912844036697247,Head,2009/2010,False
11.0,40.26,2.22,5.9775,16.31,39.85,False,True,False,10.2,5,16.404,1,0.20181818181818184,1.4827272727272727,Right Foot,2009/2010,False
34.21,13.0,7.64,1.8255,16.85,12.17,False,False,True,2.0,2,3.55,0,0.2233265127155802,0.4925460391698334,Right Foot,2009/2010,False
27.97,16.03,15.02,1.9559999999999997,17.02,13.04,False,False,True,2.24,2,2.24,0,0.5370039327851269,0.6085091169109761,Left Foot,2009/2010,False
11.09,40.61,4.07,6.1185,16.75,40.79,False,True,False,9.06,4,16.5375,1,0.36699729486023447,1.5103697024346259,Right Foot,2009/2010,False
15.71,29.0,7.85,3.9,17.06,26.0,False,False,True,9.22,1,9.22,0,0.49968173138128574,1.0859325270528324,Right Foot,2009/2010,False
21.16,14.21,1.01,1.5,13.79,10.0,False,False,True,4.24,2,12.629999999999999,0,0.04773156899810964,0.6517013232514177,Right Foot,2009/2010,False
28.82,14.32,7.2,1.092,16.44,7.28,False,False,True,-1,0,-1,0,0.2498265093684941,0.5704371963913949,Right Foot,2009/2010,True
15.63,29.07,6.24,3.7529999999999997,17.05,25.02,False,False,True,-1,0,-1,0,0.39923224568138194,1.090850927703135,Right Foot,2009/2010,False
14.08,30.68,9.35,4.178999999999999,15.99,27.86,False,False,True,10.77,2,13.93,0,0.6640625,1.1356534090909092,Left Foot,2009/2010,False
28.65,14.87,18.7,1.8554999999999997,16.58,12.37,False,False,True,-1,0,-1,0,0.6527050610820244,0.5787085514834206,Left Foot,2009/2010,False
11.65,31.4,1.8,4.3605,13.08,29.07,False,False,True,2.24,2,3.62,0,0.15450643776824033,1.1227467811158798,Left Foot,2009/2010,False
13.59,32.28,8.08,4.553999999999999,16.33,30.36,False,False,True,4.12,2,8.73,0,0.5945548197203826,1.2016188373804266,Right Foot,2009/2010,False
16.03,27.2,8.18,3.606,16.36,24.04,False,False,True,-1,0,-1,0,0.5102932002495321,1.0205864004990641,Right Foot,2009/2010,False
30.3,13.93,14.04,1.4235,16.24,9.49,False,False,True,-1,0,-1,0,0.46336633663366333,0.5359735973597359,Right Foot,2009/2010,False
6.18,23.09,1.13,2.7569999999999997,6.66,18.38,False,False,True,4.12,1,4.12,0,0.18284789644012944,1.0776699029126213,Left Foot,2009/2010,False
